idx,name_roi,name_bone,main_angle_gst,inter_angle_gst,min_angle_gst,main_eigenvalues_gst,inter eigenvalues_gst,min eigenvalues_gst,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,deep_feature 1,deep_feature 18,deep_feature 27,deep_feature 33,deep_feature 35,deep_feature 43,deep_feature 54,deep_feature 57,deep_feature 66,deep_feature 67,deep_feature 82,deep_feature 91,deep_feature 94,deep_feature 100,deep_feature 103,deep_feature 117,deep_feature 122,deep_feature 141,deep_feature 146,deep_feature 153,deep_feature 173,deep_feature 177,deep_feature 178,deep_feature 188,deep_feature 195,deep_feature 201,deep_feature 202,deep_feature 203,deep_feature 206,deep_feature 210,deep_feature 212,deep_feature 216,deep_feature 223,deep_feature 228,deep_feature 232,deep_feature 236,deep_feature 253,deep_feature 259,deep_feature 271,deep_feature 280,deep_feature 285,deep_feature 288,deep_feature 324,deep_feature 329,deep_feature 335,deep_feature 340,deep_feature 349,deep_feature 357,deep_feature 363,deep_feature 364,deep_feature 367,deep_feature 374,deep_feature 375,deep_feature 385,deep_feature 388,deep_feature 403,deep_feature 404,deep_feature 417,deep_feature 420,deep_feature 428,deep_feature 432,deep_feature 435,deep_feature 439,deep_feature 452,deep_feature 454,deep_feature 460,deep_feature 467,deep_feature 475,deep_feature 489,deep_feature 500,deep_feature 506,deep_feature 511
671,Segmentation-grayscale-6_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,84.09066987,70.12146251,20.81011766,6962.849121,4723.07666,1906.907593,260.0066162,1073.267456,3.06E+11,5.444789278,452.4700928,3.071323468,261.3075307,590.0043918,499.1059265,189.5630834,670.3638335,0.910172396,3.06E+11,0.028049501,101282.4869,704.4395824,985649.9445,11682.29104,565.5506871,88.13784148,0.730483673,6.874044139,4.230525556,38.64234602,0.253277937,0.167932891,0.984508403,0.919264698,-0.115220729,0.812066823,0.171370863,24.18853602,0.00153284,10.27549575,0.738769699,0.006316248,6.368591089,163.4221321,17437.30847,0.027264593,162.4478912,759.6138038,1.223964725,865.9012598,0.004903616,0.003692447,5.805925617,568299.161,0.888011671,0.937574465,0.083920843,0.954531177,736.0731059,0.003460536,7141.362084,0.023249573,155.7220848,946.9777869,92.14113445,17094.95945,0.631117205,0.002704596,131472.1806,0.428023677,0.679553413,677.8294494,0.001631199,7.438035826,0.450393925,87.21149732,7.683919575,151061.0037,0.221502594,2.800250597,19129.28314,162.1385071,742.9836125,9.680714915,4321.685727,0.053926072,0.003790892,0.386073063,362.079577,0.00104375,42.62981661,1.66E-05,9000.16636,0.229573574,0.044446075,0.223623186,0.266093522,0.220198706,0.225359455,0.272654861,0.245254427,0.303281248,0.210884467,0.173786834,0.193612173,0.24117662,0.178536907,0.174927607,0.243683994,0.162130922,0.230285898,0.166142687,0.249867573,0.210792065,0.191042811,0.174817175,0.152052149,0.292198777,0.200298324,0.271541148,0.242104337,0.309344143,0.249661252,0.391910374,0.224400893,0.225365654,0.1821298,0.128038242,0.123604,0.270532727,0.175699532,0.198708788,0.159834698,0.343458802,0.212307617,0.188892081,0.34002459,0.140836373,0.170168862,0.232641965,0.232181609,0.218760967,0.176198319,0.146017373,0.215060696,0.177182615,0.168609351,0.264818609,0.275431216,0.117730655,0.24769713,0.14105323,0.196551964,0.22334519,0.316506624,0.239449292,0.211846828,0.176337928,0.178996101,0.26287213,0.249970794,0.215968519,0.164647639,0.186889544,0.226185456,0.211367592,0.248957887
582,Segmentation-grayscale-7_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,85.88247888,67.58382948,22.83212144,7967.595215,5327.972168,2097.547363,268.6094055,1105.820508,3.30E+11,5.50436813,475.7710419,2.856715679,269.0698515,614.903424,528.3462524,197.9653008,695.5415614,0.818051471,3.30E+11,0.026319587,105671.8429,756.3934963,959179.1276,10646.05048,582.9490965,99.56821289,0.708442721,7.364497115,4.319102834,42.70211953,0.240952407,0.156041208,0.982590873,0.914162088,-0.107551478,0.796218594,0.1597874,25.21005015,0.001298825,10.43242917,0.719629297,0.005215739,6.423918712,170.6293274,16536.70508,0.02571375,169.3791798,815.3185618,1.201119067,917.757301,0.004477023,0.003449585,5.839733926,576823.68,0.896429596,0.942849466,0.074327606,0.958209196,792.1465909,0.003248314,7357.33409,0.022504723,163.1924532,1000.677182,25.53661096,7222.984161,0.158624599,0.002575432,144166.8972,0.440979852,0.689977449,729.186452,0.001577383,7.414284042,0.479372653,21.18496565,7.663218221,161092.3293,0.236211649,2.444263906,17949.51095,169.1540299,798.9621149,8.624031684,4175.004016,0.045306896,0.003536748,0.410114543,408.9206388,0.001047469,43.42465945,1.63E-05,9384.309443,0.256023916,0.040627682,0.203060269,0.258137226,0.219387621,0.203206077,0.289922029,0.32204318,0.218430772,0.198360264,0.200807273,0.319159836,0.200169504,0.202283874,0.271178484,0.307890177,0.202301621,0.230089352,0.236363396,0.230774939,0.280131757,0.156236961,0.234657973,0.23596561,0.282661855,0.217802435,0.240821943,0.219830483,0.187027618,0.277391076,0.237891555,0.227305904,0.226713777,0.219998434,0.222268522,0.205731183,0.233507082,0.183238015,0.199307054,0.238293365,0.340928018,0.219676405,0.24779138,0.211860865,0.219267681,0.230495632,0.225469053,0.231551349,0.211057246,0.210069537,0.205894053,0.262455791,0.179070175,0.273357004,0.242066801,0.232339382,0.229436055,0.192791656,0.261985719,0.150030106,0.281922489,0.259482533,0.224592775,0.244553536,0.175008968,0.190231934,0.224351346,0.259290278,0.215376303,0.206379965,0.282969266,0.223432854,0.2367713,0.299042016
470,Segmentation-grayscale-8_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,85.78087914,70.1608355,20.32004429,7586.029297,5080.964355,2105.529297,258.1612305,1110.322729,3.30E+11,5.530908299,486.2165375,2.846318419,274.0560877,611.9408223,525.4110107,202.0538195,695.6370808,0.809845084,3.30E+11,0.025776277,109439.3781,758.565211,1066102.078,11556.18197,610.7709925,95.90431985,0.728754797,7.235216644,4.295682463,41.0674644,0.243198145,0.158062472,0.98318984,0.915433545,-0.113526009,0.812452571,0.161702935,25.09674599,0.001277915,10.44944209,0.737087117,0.005237615,6.456755071,176.6688281,16192.24613,0.025202156,175.0843176,814.8584219,1.205258528,922.0720415,0.00480035,0.003678296,5.869412132,575409.9134,0.895061679,0.941942722,0.076169591,0.957609425,790.7150552,0.003460615,7201.610369,0.022299528,165.6932214,990.7331003,40.11394678,9123.183617,0.290032274,0.002744832,141127.1802,0.436995254,0.686886844,714.2907866,0.001681495,7.448134904,0.473544062,35.65451824,7.713118818,159269.7423,0.233539168,2.496526072,17578.98274,175.1892135,799.0904759,8.794062315,4363.978404,0.049577041,0.003773299,0.40506689,398.8000629,0.001105543,44.14171872,1.67E-05,9263.753511,0.261845873,0.041624422,0.246438995,0.320483714,0.278139085,0.376161128,0.37634483,0.362676233,0.330599248,0.205356419,0.234414309,0.370580822,0.271087676,0.223168969,0.25559631,0.268444002,0.181734368,0.265634924,0.253779829,0.231410563,0.333058566,0.274234712,0.280338317,0.344960898,0.228272781,0.288917094,0.29241702,0.294469863,0.225168228,0.248023152,0.307037205,0.328372329,0.304051548,0.269356012,0.298072815,0.229303375,0.256947964,0.187138379,0.307545453,0.293140948,0.323373437,0.246371806,0.266272306,0.267377168,0.261510849,0.357885331,0.277387977,0.280968994,0.236045673,0.263455063,0.282478899,0.305225611,0.232599333,0.234751031,0.282861352,0.197782546,0.27974686,0.280022413,0.335365564,0.273799568,0.277556807,0.290592879,0.268284768,0.235531271,0.259315819,0.211231366,0.238822237,0.222383097,0.221144959,0.266254246,0.37672466,0.274273604,0.237404794,0.417668372
527,Segmentation-grayscale-9_1239-67599-L45,Segmentation-grayscale_1239-67599-L45,87.03422235,65.97792919,24.22765507,8097.743164,5120.297363,1978.249756,243.6737152,1083.721558,3.06E+11,5.486488051,471.8076935,2.915031922,269.570368,585.5412409,492.4404907,197.3144421,670.3372229,0.860592708,3.06E+11,0.026988871,106493.4477,700.8721188,1016112.857,11625.98434,589.526032,98.26843273,0.71447284,7.282273899,4.304023868,42.53135582,0.244220258,0.159450606,0.982821778,0.915088909,-0.109753086,0.799462579,0.163233101,24.04279011,0.001382399,10.38697636,0.724062893,0.005673381,6.410312176,171.9486162,16894.9881,0.026311957,170.632557,758.4240512,1.207600985,856.4484493,0.005401088,0.004127871,5.829494107,574439.046,0.894112606,0.941339503,0.077033218,0.957191148,736.3379114,0.003880114,7286.493345,0.022680138,162.7661937,934.8148796,29.88984101,7356.940907,0.219885818,0.003047142,141514.4626,0.440481781,0.689701666,679.951945,0.001847544,7.417165335,0.471085056,25.38373562,7.670064941,157810.5698,0.231399565,2.545227072,18405.95145,170.4780073,742.7504513,8.921725322,3993.959549,0.056294391,0.004236305,0.404274657,375.8674183,0.001218373,46.53020801,1.61E-05,9499.844954,0.256067654,0.042600758,0.108893164,0.29393211,0.152738631,0.20501709,0.142277941,0.257632434,0.2589643,0.15760237,0.136494324,0.164120987,0.221824363,0.19120343,0.150626644,0.19342266,0.147191063,0.200263917,0.153735191,0.202818274,0.268059075,0.204283461,0.163787961,0.220406339,0.252926201,0.188674316,0.223771006,0.182072446,0.220355123,0.15594244,0.297968745,0.196412623,0.148976684,0.207208887,0.15203914,0.124900401,0.254743099,0.228456661,0.165076256,0.106637448,0.191779822,0.224357828,0.166606486,0.36640507,0.145817488,0.191300854,0.193246663,0.163702875,0.232643247,0.158736616,0.127524257,0.204457268,0.131390169,0.202838033,0.229869947,0.235520959,0.197905406,0.132880822,0.10927254,0.188284397,0.219182238,0.333282322,0.212102771,0.157809347,0.1747379,0.147047177,0.28697896,0.213400707,0.190707698,0.180264205,0.114107668,0.135293916,0.175408632,0.19461073
539,Segmentation-grayscale-1_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,87.60150856,69.45542635,20.69678791,6613.618652,5386.570801,1758.762817,234.8228546,1059.013452,2.82E+11,5.406528559,447.2909698,3.097115389,263.4523651,557.270385,454.0858154,189.675412,643.302734,0.968451399,2.82E+11,0.029589822,103288.1256,644.0807275,1013474.138,12645.85191,576.9108663,90.01273162,0.730263204,6.844291334,4.229523609,40.94403756,0.258986008,0.174347773,0.984247748,0.9198708,-0.116481191,0.812506967,0.177093238,22.85509753,0.001770614,10.19429646,0.741271563,0.007228396,6.330319641,166.7308995,18177.66001,0.028517761,166.3058778,703.5294426,1.240074948,799.271058,0.006083645,0.004480796,5.786158739,563364.5359,0.883242807,0.934283496,0.091329402,0.952389791,682.3566903,0.004182103,6869.927594,0.022928955,162.3369721,913.5597427,214.5802689,30637.95149,1.709537469,0.003156185,130203.7356,0.434565799,0.684962774,662.8347627,0.001883682,7.434187868,0.439333532,209.3992963,7.675879897,145093.5101,0.212752385,3.135758059,20179.75542,165.3506036,684.7678828,10.47242966,3899.811841,0.071675929,0.004613303,0.379460876,342.4207727,0.001197049,46.31345211,1.63E-05,9079.57377,0.232729754,0.046953144,0.198863313,0.296615601,0.190141946,0.238796368,0.192708433,0.340610355,0.276972443,0.270621091,0.220471025,0.295795172,0.229181707,0.203670919,0.246661827,0.285116136,0.144146457,0.27687493,0.250532985,0.263488829,0.242119983,0.21049343,0.237555847,0.233911797,0.284953386,0.262839526,0.267728001,0.236775264,0.310196668,0.32952714,0.256954581,0.194108799,0.292620718,0.240629271,0.16186741,0.236533612,0.229800805,0.24509427,0.213364094,0.224442586,0.184364811,0.214957207,0.255175859,0.358580381,0.18259953,0.230962977,0.244134083,0.236325562,0.279857069,0.18059063,0.180264682,0.306651533,0.234204754,0.260534078,0.218592063,0.250319719,0.317127079,0.18397449,0.27045989,0.252346426,0.313965082,0.372241467,0.268591732,0.251639009,0.23546721,0.241295338,0.309516758,0.283491015,0.241796374,0.22107929,0.188724101,0.196564361,0.199920446,0.279300421
590,Segmentation-grayscale-10_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,88.49291904,68.20252646,21.85488347,6970.595703,5671.031738,1645.172607,229.6115997,1047.834082,2.75E+11,5.393344887,439.5268707,3.164648575,261.0828219,548.709297,445.8703613,187.0043992,634.9670182,0.991941575,2.75E+11,0.029965159,102101.2216,625.9642337,995183.1924,12480.70132,566.7515286,93.50101042,0.716996409,6.956347177,4.248710123,42.6590723,0.258007584,0.173773732,0.983677061,0.918808767,-0.113704671,0.803977727,0.176515148,22.53110487,0.001796625,10.18732626,0.731340436,0.007402835,6.31720496,165.0631348,18401.87675,0.028864033,164.512617,686.1528889,1.239809951,777.6625614,0.006346033,0.004666384,5.772260012,563714.4509,0.883599144,0.934450543,0.091377468,0.952530123,665.9474521,0.004353627,6972.660582,0.023102738,162.0207505,895.2664217,298.8489783,38060.7904,2.593138097,0.003269691,131919.581,0.43709335,0.687039289,653.7057601,0.001947245,7.414888966,0.442549154,293.7430235,7.658515499,145567.2858,0.213447089,3.172264914,20435.72902,163.4422089,667.3831298,10.48542706,3723.122176,0.075370703,0.004807625,0.38222977,338.5535813,0.001246427,47.71306519,1.59E-05,9255.33459,0.233261094,0.046758186,0.264267534,0.205566227,0.258550435,0.272121489,0.384255767,0.391473889,0.420145184,0.234691963,0.295448095,0.379446596,0.247267857,0.243213311,0.208727419,0.352789879,0.170875058,0.369512051,0.252652943,0.274304539,0.425107926,0.327616841,0.305610895,0.287606239,0.359978676,0.211813465,0.261252761,0.236999676,0.320289224,0.410680532,0.222030073,0.343733579,0.368022531,0.211439431,0.349115163,0.231363788,0.273560077,0.208179593,0.30305168,0.275826216,0.184536994,0.245063081,0.262201339,0.318498045,0.234892353,0.272997677,0.397561759,0.328135639,0.424950361,0.254419863,0.320539743,0.397137374,0.262389064,0.213852808,0.209158763,0.287931859,0.345415175,0.281277031,0.296188265,0.268142849,0.416785657,0.550673187,0.369413704,0.362838209,0.248337269,0.213955149,0.423400313,0.295577794,0.26227501,0.307098269,0.285452813,0.290591866,0.294798374,0.400183529
280,Segmentation-grayscale-2_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,87.30527631,69.3411945,20.8498968,7282.838379,6010.146484,1854.873169,242.6449249,1078.281396,3.02E+11,5.473851965,466.2773132,2.895120371,266.6719945,582.3139613,492.1286926,194.9871173,665.9886475,0.855705696,3.02E+11,0.027125165,104451.3292,690.1976703,943098.1975,10847.2684,575.4402597,99.4698071,0.705455694,7.302513009,4.309560994,43.52924341,0.245556976,0.161121856,0.982627773,0.914967569,-0.108708372,0.796617134,0.164441831,23.89986596,0.001410934,10.36841978,0.720047148,0.00577278,6.396199191,168.7275167,16944.03682,0.026417456,167.5108295,750.0232919,1.212585375,845.9186983,0.005461379,0.004131677,5.821464243,572797.5072,0.892474619,0.94029594,0.079281253,0.956461781,728.4802986,0.003875973,7293.703914,0.022804013,160.9207701,935.1400031,82.64572618,13329.08526,0.67835927,0.002992591,140519.9825,0.439340497,0.688710545,680.7207598,0.00180968,7.404154877,0.468989696,78.09926594,7.668787056,156364.4432,0.229279092,2.691383704,18498.90145,167.1969571,733.2973505,9.205647355,3895.071316,0.059363206,0.004248116,0.401980047,373.7724144,0.00119482,47.9451177,1.61E-05,9191.357497,0.258944665,0.040641438,0.298328608,0.193893611,0.366468787,0.426808983,0.57316643,0.327787787,0.584329724,0.271377385,0.426919997,0.564344525,0.272623628,0.262261361,0.406840265,0.548140466,0.23472254,0.407146186,0.427859575,0.211404771,0.618875504,0.472370923,0.359930098,0.37508601,0.262794405,0.334686071,0.242077559,0.275541097,0.430716246,0.556104362,0.110936232,0.489533097,0.428767204,0.268132061,0.514211774,0.389849693,0.347946167,0.211255133,0.477176905,0.519529462,0.452536076,0.257638782,0.38261044,0.336963117,0.374394476,0.427915156,0.416981846,0.425363511,0.514289379,0.246240914,0.438614815,0.586925745,0.376000255,0.190103903,0.144826233,0.224769697,0.459911346,0.419412404,0.624324799,0.374003351,0.444388419,0.55565083,0.637077212,0.561021745,0.344448149,0.268777937,0.502628624,0.252027869,0.261765063,0.328398198,0.653669894,0.437328547,0.450566024,0.640485525
421,Segmentation-grayscale-3_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,82.01911175,79.30770396,13.39914569,6094.910645,4936.616211,1909.648315,244.113913,1093.022925,3.10E+11,5.490541455,473.3173828,2.967628247,271.4794317,587.8177443,494.7111816,197.9702366,673.9783482,0.883768695,3.10E+11,0.027032353,108717.1134,712.9723131,1149141.821,13195.94817,617.2702842,84.37284959,0.75967151,6.722748472,4.202728499,37.20382245,0.25634336,0.170651027,0.985135649,0.920810096,-0.124795576,0.836202308,0.173899276,24.07793816,0.001497626,10.30668976,0.766853503,0.006194198,6.420789264,175.4107834,16792.75718,0.02628973,173.8180547,766.8218846,1.229082563,879.4928577,0.005454664,0.004063764,5.855646124,566357.9139,0.886048663,0.93639758,0.08602668,0.953670272,741.8779326,0.003800659,6894.425563,0.022809511,160.9296268,943.3456251,138.3056464,20804.27003,1.182391199,0.002931274,127779.9178,0.422746957,0.675234575,666.7249334,0.001751294,7.484904952,0.443208995,133.2148836,7.748696725,149065.6899,0.218576841,2.870864182,18435.60489,174.0257675,750.6410086,9.912791081,4571.857881,0.062221352,0.004179967,0.379656573,354.0865193,0.001114991,44.24639444,1.72E-05,8908.884778,0.245382755,0.045449449,0.069691747,0.464877665,0.090537585,0.158897892,0.034024112,0.205073893,0.107502662,0.159683481,0.050657317,0.063724153,0.127153561,0.218444943,0.191987038,0.07796815,0.174652368,0.159108728,0.102156945,0.232357502,0.065213263,0.048010316,0.087118559,0.091348968,0.250989705,0.217519969,0.189973369,0.210566536,0.193531871,0.100313418,0.278291494,0.051027481,0.195263296,0.100666821,0.032855324,0.097799301,0.179720238,0.160294637,0.065173715,0.056090292,0.267577499,0.232403368,0.144439578,0.237926856,0.082699388,0.128454611,0.059768084,0.10770411,0.084531344,0.142816335,0.060382646,0.124685206,0.170009673,0.413540214,0.38796252,0.290669024,0.110691585,0.043038324,0.073646449,0.14472121,0.164293692,0.168276146,0.071401998,0.063256845,0.173033342,0.268385619,0.13586691,0.288349181,0.171068087,0.064572193,0.063155524,0.066840649,0.079328455,0.100557961
138,Segmentation-grayscale-4_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,87.1560643,69.9943625,20.22402124,7385.937012,5728.521973,1689.802246,239.526004,1081.365869,2.87E+11,5.391967296,436.8850098,3.393607412,268.422816,557.5328343,440.6687622,188.5488027,648.5900655,1.095835495,2.87E+11,0.031103757,109826.2118,653.2145274,1270494.048,15880.05477,614.6189414,96.34494808,0.729263014,6.967153312,4.253577363,45.30123047,0.262055342,0.178450808,0.983271525,0.918984395,-0.116973901,0.810985248,0.180756945,22.88329301,0.001975942,10.16724073,0.741901952,0.007929744,6.320282713,177.7409724,18935.30176,0.029773159,177.2782269,716.2498144,1.251587179,815.8230617,0.006044702,0.004420141,5.785139932,560039.3799,0.879976612,0.932047483,0.09665994,0.950905887,694.6043455,0.004119532,6662.114458,0.022576781,175.2746163,947.4028202,604.9969636,86670.06865,4.451892613,0.003099669,130308.7643,0.441594392,0.69068179,694.8764923,0.001863545,7.447911058,0.432689671,599.6556639,7.682855979,141061.1268,0.206839653,3.355510688,21212.23367,175.8076613,695.7036011,11.01050173,4069.031021,0.072660057,0.004548967,0.376098294,351.47617,0.001167584,49.68597274,1.56E-05,9197.039565,0.253888568,0.046335097,0.238083959,0.218772307,0.216067374,0.254970491,0.226820335,0.326662689,0.394381732,0.174011603,0.193666801,0.307353437,0.269926339,0.1812976,0.213098779,0.315343082,0.145961493,0.237756759,0.262245804,0.233699515,0.345128894,0.246523514,0.257367343,0.259731114,0.323795497,0.209221199,0.223206997,0.169504419,0.262305081,0.24140425,0.216193169,0.204023167,0.2726973,0.240649223,0.271326423,0.212144554,0.194783226,0.19236505,0.220728621,0.228193447,0.181212485,0.228136733,0.249076009,0.266732365,0.181299493,0.174429327,0.290162295,0.224054754,0.298244894,0.211513251,0.266514719,0.213737145,0.207267985,0.244883999,0.235149607,0.225676164,0.24109298,0.170502841,0.245461375,0.250261605,0.310860783,0.325775564,0.351270854,0.298530042,0.194174573,0.201096311,0.285910636,0.285066396,0.182574436,0.220313668,0.250911027,0.269551158,0.210414723,0.282289177
85,Segmentation-grayscale-5_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,87.11474834,68.70284752,21.5107832,7097.26709,5788.879395,1720.45874,240.2946777,1065.438013,2.89E+11,5.421564146,448.3179169,3.068002707,263.1416167,566.019776,467.075531,189.8095692,650.6922021,0.947077033,2.89E+11,0.028969129,103021.9551,658.6245285,976864.1519,11954.82473,570.1976851,95.75647461,0.712645424,7.08537481,4.27235795,43.04017661,0.253713655,0.169501125,0.983278841,0.917382621,-0.111861854,0.80113895,0.172269261,23.23818023,0.001653384,10.25227906,0.726879381,0.006735411,6.34624783,166.4885399,17890.71693,0.028008785,165.7240565,718.7852107,1.231143114,813.8219596,0.005765331,0.004277499,5.790378154,566574.6915,0.886405956,0.936305879,0.087581141,0.953784402,697.6867465,0.003997845,7070.872927,0.023004659,161.4301722,922.7898831,184.9967075,25536.96026,1.552466096,0.003033951,134835.6892,0.438679784,0.688281419,673.0447082,0.001824479,7.411205974,0.450695985,180.0736759,7.665191585,148688.3648,0.218023565,3.008618952,19756.45377,164.9186904,700.4121114,10.06320539,3869.634283,0.066583599,0.004403954,0.388540129,355.2293644,0.001175141,46.67795259,1.60E-05,9325.348662,0.240056909,0.044827143,0.28283751,0.162669927,0.302767962,0.305394202,0.484292746,0.346758068,0.556377947,0.232140839,0.434591025,0.429200172,0.289777696,0.203920543,0.314893723,0.538871706,0.225990802,0.362141371,0.384605199,0.244332224,0.497044742,0.400870651,0.325049371,0.29860273,0.274433821,0.248670265,0.272148609,0.241110116,0.324537814,0.499464929,0.145964637,0.383851677,0.371874541,0.25710693,0.346728593,0.273807257,0.300171167,0.210802004,0.378697276,0.339693516,0.353046685,0.241228402,0.311806321,0.323203206,0.307121724,0.28319028,0.501516581,0.369894862,0.463954717,0.227805868,0.394185275,0.483262241,0.266718179,0.178653613,0.140453413,0.217934489,0.38540262,0.355970174,0.367988855,0.256657004,0.397566915,0.552858114,0.545637429,0.520448089,0.312776536,0.195375517,0.447637558,0.286898077,0.292008609,0.387482047,0.416056991,0.407460481,0.423993438,0.52823776
633,Segmentation-grayscale-6_1239-67599-L45_2,Segmentation-grayscale_1239-67599-L45_2,87.06372866,69.87521866,20.35636139,6894.342773,5881.458008,1873.148438,247.53815,1070.836523,3.02E+11,5.465643091,460.0311127,2.873607462,262.5232164,584.8594744,499.2053833,192.2106685,665.757692,0.835426005,3.02E+11,0.027071191,101172.6997,691.0135957,882401.8386,10164.6978,557.1899376,96.1730368,0.705809346,7.220877313,4.292248826,41.54422679,0.244883148,0.159923402,0.983146849,0.915658736,-0.107844926,0.794995825,0.163682757,23.99495705,0.001376396,10.35646122,0.717721382,0.005536077,6.386135913,163.3407436,16971.19092,0.0264364,162.1175906,748.5025446,1.208494688,845.4613934,0.00523979,0.003989858,5.808376986,574165.78,0.893828023,0.941175164,0.077503026,0.957066162,726.713436,0.003748143,7439.682234,0.023176075,155.1406062,922.8460844,44.38160227,8911.930625,0.345292188,0.002922357,140097.3309,0.436430766,0.686313756,667.5257348,0.001763161,7.391808167,0.470696484,39.86805399,7.653061958,158088.2842,0.231806781,2.584636912,18462.09208,161.9635787,732.9166797,8.982732707,3931.844052,0.055611822,0.004097977,0.402677229,369.2904617,0.001167448,44.62087381,1.62E-05,9467.693739,0.241121208,0.042555535,0.285763592,0.195315748,0.35744229,0.383996904,0.447408408,0.320322871,0.457539976,0.265685439,0.346089929,0.45656848,0.243029431,0.194417223,0.352057517,0.403239936,0.195113882,0.353944927,0.356338084,0.289753228,0.419772595,0.418421596,0.30341205,0.330786437,0.253086925,0.279539227,0.306313634,0.310062826,0.30383116,0.435341656,0.191676602,0.372256011,0.332824528,0.269693166,0.340231568,0.433136135,0.303502798,0.33750847,0.386284292,0.439974278,0.303793401,0.274119705,0.363640279,0.294624448,0.386074007,0.388035268,0.399929047,0.355336636,0.334150374,0.301398128,0.276644021,0.409586787,0.274189204,0.201732993,0.177623153,0.186950937,0.440073431,0.378279418,0.456028253,0.341207266,0.305691928,0.448578715,0.411742926,0.418283403,0.273684412,0.285064369,0.362058491,0.347631842,0.293458909,0.292313367,0.476528943,0.374390483,0.314422756,0.560119092
